id,prob
1780,0.114089949
1781,NA
1782,0.224756463
1783,0.040675059
1784,0.049177195
1785,0.065374637
1786,NA
1787,0.034444379
1788,0.03633925
1789,0.103915595
1790,0.058696849
1791,0.107072193
1792,NA
1793,0.021846186
1794,0.044203757
1795,0.000320944
1796,NA
1797,NA
1798,0.035630869
1799,0.105799718
1800,0.01919475
1801,0.04730193
1802,0.095212734
1803,NA
1804,0.084796364
1805,0.149446357
1806,0.064702451
1807,0.036886348
1808,0.15126125
1809,0.139137044
1810,0.077765127
1811,0.023549008
1812,0.04349932
1813,0.10031161
1814,0.034172393
1815,0.066378572
1816,NA
1817,0.042231864
1818,NA
1819,0.045891933
1820,0.022134279
1821,0.082563346
1822,0.094271259
1823,0.038214443
1824,0.111667797
1825,NA
1826,NA
1827,0.048920541
1828,NA
1829,0.040627948
1830,0.054804902
1831,0.039036678
1832,0.025117686
1833,0.074574452
1834,0.050085731
1835,NA
1836,0.033496392
1837,0.075758489
1838,0.048500207
1839,0.089947347
1840,0.031874465
1841,0.0675619
1842,0.029190652
1843,0.204868049
1844,NA
1845,0.038565019
1846,0.078819216
1847,NA
1848,0.09233966
1849,NA
1850,0.092734254
1851,0.075810621
1852,0.081634844
1853,0.048865335
1854,0.096802148
1855,0.038158346
1856,0.069886161
1857,NA
1858,0.183643709
1859,0.155440617
1860,0.043545517
1861,0.107234353
1862,0.089705531
1863,0.039944576
1864,NA
1865,0.189663139
1866,0.044116189
1867,0.054787368
1868,0.022325139
1869,0.040199287
1870,0.087974075
1871,NA
1872,0.053666431
1873,0.073626588
1874,0.096105305
1875,0.066006939
1876,0.036127432
1877,0.044783379
1878,0.061999822
1879,0.036310313
1880,0.100061754
1881,0.102787297
1882,0.042133397
1883,NA
1884,0.079296426
1885,0.048809416
1886,NA
1887,0.055839913
1888,0.114831338
1889,0.076892606
1890,NA
1891,0.088270241
1892,0.084060414
1893,0.049365634
1894,NA
1895,0.021877307
1896,0.044768583
1897,0.054791851
1898,0.042258393
1899,NA
1900,0.026673574
1901,0.073327023
1902,0.064057069
1903,0.064108084
1904,0.03447019
1905,0.028723985
1906,NA
1907,0.071647108
1908,NA
1909,0.051742678
1910,0.184862125
1911,NA
1912,0.03431422
1913,NA
1914,0.047904887
1915,0.172081225
1916,0.082701796
1917,0.050186135
1918,NA
1919,0.041375988
1920,NA
1921,0.021721984
1922,0.057385648
1923,0.062355296
1924,0.257431829
1925,0.011369069
1926,0.046408949
1927,0.053117586
1928,0.02869384
1929,0.043657482
1930,0.07041839
1931,0.078217637
1932,NA
1933,0.090181976
1934,0.025846605
1935,0.029467496
1936,0.084878802
1937,0.033878984
1938,0.026401584
1939,0.06345306
1940,0.056813713
1941,0.052905937
1942,0.036881845
1943,NA
1944,NA
1945,0.0637824
1946,0.056913835
1947,0.082693865
1948,0.098163906
1949,0.073698733
1950,0.041224331
1951,0.018177205
1952,0.045419447
1953,0.04849117
1954,0.02376158
1955,0.061365098
1956,0.076176668
1957,NA
1958,0.036439532
1959,0.048640249
1960,0.213939956
1961,0.028698274
1962,0.06146419
1963,NA
1964,0.092143357
1965,0.073617044
1966,0.062734702
1967,0.066584826
1968,0.056008378
1969,NA
1970,NA
1971,0.056313398
1972,0.099569568
1973,0.031303114
1974,0.078122566
1975,0.068146008
1976,0.001882737
1977,0.047104825
1978,0.036873354
1979,0.102246986
1980,0.037952201
1981,0.059206832
1982,0.038035442
1983,0.08695965
1984,0.10293648
1985,0.038489001
1986,NA
1987,0.040217077
1988,0.068470716
1989,0.042939375
1990,0.050303175
1991,0.078055041
1992,0.083194846
1993,NA
1994,0.054385339
1995,0.034077833
1996,0.036333283
1997,0.137193083
1998,0.069386481
1999,0.078131777
2000,0.049493263
2001,0.156303139
2002,NA
2003,0.093733262
2004,NA
2005,0.043541768
2006,0.049096794
2007,0.060781686
2008,0.063324045
2009,0.117764035
2010,0.043755793
2011,0.088697633
2012,0.085688844
2013,0.022496734
2014,0.088002091
2015,0.022480315
2016,0.169201218
2017,0.038330914
2018,NA
2019,0.052781032
2020,0.075463975
2021,0.045878303
2022,0.121817959
2023,0.026018845
2024,0.062793573
2025,0.08318151
2026,0.027895864
2027,0.057810528
2028,NA
2029,0.038718343
2030,NA
2031,0.037014875
2032,0.105910942
2033,NA
2034,NA
2035,0.019794685
2036,0.053239759
2037,0.091530664
2038,0.035111016
2039,NA
2040,0.073516825
2041,0.054190241
2042,NA
2043,NA
2044,0.07894825
2045,0.004502375
2046,NA
2047,0.074723679
2048,NA
2049,0.050615889
2050,0.037784247
2051,0.033382829
2052,0.025267475
2053,0.059468485
2054,0.035199097
2055,0.033344106
2056,0.03244388
2057,0.027361663
2058,0.072723535
2059,0.058994624
2060,0.05377271
2061,0.071659959
2062,0.038961996
2063,0.039474253
2064,0.031530916
2065,0.047017313
2066,0.13665656
2067,0.107700302
2068,0.04660177
2069,NA
2070,0.026973791
2071,0.064530724
2072,0.0817604
2073,0.0399131
2074,0.054779347
2075,0.046985855
2076,0.095007898
2077,NA
2078,0.057781866
2079,0.044650838
2080,0.079239424
2081,NA
2082,0.063501885
2083,NA
2084,0.055555113
2085,0.056512195
2086,0.067355407
2087,0.084104586
2088,0.053852895
2089,0.033811913
2090,0.065799807
2091,0.044840781
2092,0.02520934
2093,NA
2094,0.023851079
2095,NA
2096,0.085509584
2097,0.024518169
2098,0.023282581
2099,0.078036879
2100,0.033065541
2101,0.086204351
2102,0.122658401
2103,0.032560711
2104,0.046255832
2105,NA
2106,NA
2107,NA
2108,0.025917453
2109,0.15605952
2110,0.072090666
2111,0.056741785
2112,0.037525342
2113,0.042386279
2114,0.075434495
2115,0.0300945
2116,0.046373496
2117,0.071022807
2118,0.06365672
2119,0.034402775
2120,NA
2121,0.044117964
2122,0.055711903
2123,0.033728383
2124,0.056616297
2125,0.010176876
2126,0.058428955
2127,NA
2128,NA
2129,NA
2130,0.031181231
2131,0.024807242
2132,0.036112241
2133,0.072493138
2134,0.044024683
2135,0.036008887
2136,0.146182936
2137,0.080428315
2138,0.039971379
2139,0.057440524
2140,0.056906979
2141,NA
2142,0.066202874
2143,NA
2144,0.055122765
2145,0.038575165
2146,0.051757716
2147,0.033143545
2148,NA
2149,0.143223477
2150,NA
2151,0.067539361
2152,0.028292619
2153,0.114907954
2154,0.078323711
2155,NA
2156,0.048640267
2157,0.171287271
2158,0.086516804
2159,0.104977986
2160,NA
2161,NA
2162,0.064056703
2163,0.067582134
2164,0.162981127
2165,0.059408949
2166,0.102220307
2167,0.083159106
2168,0.030091482
2169,0.035782599
2170,0.085869566
2171,0.057581463
2172,NA
2173,0.100813277
2174,0.064447087
2175,0.035741669
2176,0.108283055
2177,0.026677923
2178,0.047163419
2179,NA
2180,0.039115915
2181,0.035429331
2182,NA
2183,0.09007917
2184,0.041177201
2185,0.066725625
2186,0.036392489
2187,0.046454507
2188,0.069579814
2189,0.028741782
2190,NA
2191,0.050855517
2192,0.196763894
2193,0.054333152
2194,0.081250061
2195,0.080057603
2196,0.090465437
2197,NA
2198,NA
2199,0.02977726
2200,0.112631413
2201,0.041252436
2202,0.072145514
2203,NA
2204,NA
2205,0.083110834
2206,0.069894494
2207,0.09027708
2208,0.027882726
2209,0.092614491
2210,0.044222222
2211,0.052780066
2212,0.072198323
2213,NA
2214,0.120452999
2215,0.070116813
2216,0.059228688
2217,0.021735768
2218,0.084651506
2219,0.107903952
2220,0.019016108
2221,0.064013379
2222,0.112035574
2223,NA
2224,NA
2225,0.067748688
2226,0.081299293
2227,NA
2228,NA
2229,NA
2230,0.030252884
2231,0.02813493
2232,0.031343839
2233,NA
2234,0.050224857
2235,0.029051634
2236,0.068608004
2237,0.095240447
2238,0.02808441
2239,0.091935419
2240,NA
2241,0.038115153
2242,0.077303439
2243,NA
2244,0.053075858
2245,0.0553243
2246,NA
2247,0.100629609
2248,NA
2249,0.035697676
2250,0.075123464
2251,0.068902142
2252,NA
2253,0.065836829
2254,0.053017896
2255,0.060202132
2256,0.040787476
2257,0.064541904
2258,0.051900179
2259,0.071786146
2260,0.049880653
2261,0.058165018
2262,0.091078078
2263,0.042844302
2264,0.049331722
2265,0.126245501
2266,0.061806572
2267,0.03018981
2268,NA
2269,NA
2270,0.108915311
2271,NA
2272,0.037286699
2273,0.041720365
2274,0.05283116
2275,0.058095959
2276,0.103960486
2277,NA
2278,0.026854065
2279,0.12537241
2280,0.025840873
2281,0.109429776
2282,0.070414139
2283,0.07796969
2284,0.062009492
2285,0.047490213
2286,0.06721731
2287,NA
2288,0.0965783
2289,NA
2290,0.038289684
2291,0.0395191
2292,0.032236669
2293,0.029018115
2294,NA
2295,0.040043063
2296,0.088678163
2297,0.104356661
2298,0.093181935
2299,0.046497411
2300,0.144139473
2301,0.048244021
2302,0.042340327
2303,0.049627987
2304,0.029482432
2305,0.362012989
2306,0.043598898
2307,0.044088904
2308,0.048313635
2309,0.07575351
2310,NA
2311,0.039453795
2312,0.054352523
2313,NA
2314,0.051722526
2315,NA
2316,0.059700285
2317,0.067253961
2318,0.040044112
2319,0.099319428
2320,0.059306457
2321,0.111251107
2322,0.060233421
2323,0.020647754
2324,0.042989098
2325,0.05237009
2326,0.114040232
2327,0.241397516
2328,0.070634579
2329,0.056375118
2330,0.071149768
2331,0.071150797
2332,0.035093297
2333,0.093397566
2334,0.066487838
2335,0.119262456
2336,0.134623725
2337,0.099648053
2338,0.036358878
2339,0.091542804
2340,0.0593196
2341,NA
2342,0.054926178
2343,NA
2344,0.066896414
2345,0.031398369
2346,0.080155807
2347,0.033706128
2348,0.06708157
2349,0.09978887
2350,0.025023176
2351,0.078941903
2352,0.062829019
2353,NA
2354,0.078468949
2355,0.029308105
2356,0.073372959
2357,0.043099948
2358,0.076718004
2359,0.024538582
2360,NA
2361,0.125513016
2362,0.018197643
2363,NA
2364,0.048537776
2365,0.286911761
2366,0.052113134
2367,0.072386761
2368,0.064203467
2369,NA
2370,0.03827051
2371,NA
2372,0.04289644
2373,NA
2374,0.085133316
2375,0.063174969
2376,0.038109608
2377,0.048280588
2378,0.047831049
2379,0.077804104
2380,0.031630992
2381,0.029234521
2382,0.11183407
2383,0.042351556
2384,0.085554065
2385,0.036184179
2386,0.012880426
2387,0.034924032
2388,NA
2389,0.033707032
2390,0.084943875
2391,NA
2392,0.116647644
2393,0.051728289
2394,0.049864624
2395,0.546076075
2396,0.082807499
2397,0.059096535
2398,0.082513447
2399,0.03528151
2400,0.048174265
2401,0.084490349
2402,0.040864175
2403,0.040827124
2404,0.044419301
2405,0.059001196
2406,NA
2407,0.099848943
2408,0.07372612
2409,0.074747531
2410,0.083337481
2411,0.045691097
2412,0.067757999
2413,0.038386484
2414,NA
2415,0.080850291
2416,0.088475527
2417,0.075275459
2418,NA
2419,0.037885276
2420,0.566654271
2421,0.041513633
2422,0.024149661
2423,0.032523652
2424,NA
2425,0.040424022
2426,0.116866353
2427,0.108594809
2428,0.042169896
2429,0.063128757
2430,0.004693687
2431,0.654390997
2432,0.04547496
2433,0.097993155
2434,NA
2435,0.036262048
2436,0.036330303
2437,0.061528439
2438,0.036958829
2439,0.052506755
2440,NA
2441,NA
2442,0.06455391
2443,0.042192264
2444,0.040395775
2445,0.027013948
2446,0.096828834
2447,0.185695461
2448,0.0567675
2449,0.059616957
2450,0.044998962
2451,0.024009025
2452,NA
2453,0.038043969
2454,0.062520461
2455,0.063524203
2456,0.074848975
2457,0.031199797
2458,0.08365451
2459,0.069588411
2460,0.082378953
2461,NA
2462,0.067758436
2463,NA
2464,NA
2465,0.059471929
2466,NA
2467,0.107937239
2468,0.112786455
2469,0.050237978
2470,0.062356627
2471,0.044983588
2472,0.094757734
2473,0.061436057
2474,NA
2475,0.042168851
2476,NA
2477,0.072901277
2478,0.026455097
2479,0.066420347
2480,0.057143836
2481,0.053497504
2482,0.028616787
2483,0.057646851
2484,0.100202951
2485,0.036310076
2486,0.055179275
2487,0.101298503
2488,0.032238302
2489,NA
2490,0.043186952
2491,0.029234993
2492,0.037577687
2493,NA
2494,0.068989134
2495,0.027877293
2496,0.076285158
2497,0.044889936
2498,0.033316637
2499,0.065450931
2500,NA
2501,NA
2502,NA
2503,NA
2504,0.110089248
2505,0.086893385
2506,0.043485567
2507,0.054505646
2508,0.042784996
2509,0.189784274
2510,0.024585561
2511,NA
2512,0.059761471
2513,0.080092155
2514,0.144160097
2515,0.074034529
2516,0.091463677
2517,0.10122452
2518,0.08132729
2519,0.060128384
2520,0.062679167
2521,0.029538448
2522,0.035309842
2523,0.070720588
2524,NA
2525,0.142237104
2526,0.073317376
2527,0.046025067
2528,NA
2529,NA
2530,NA
2531,0.03597852
2532,0.110194303
2533,NA
2534,0.081053018
2535,0.530865487
2536,0.081254594
2537,0.044640992
2538,0.171215473
2539,0.038020163
2540,0.027238501
2541,0.030688454
2542,0.063797485
2543,0.059889575
2544,0.035990187
2545,0.918778621
2546,0.027920177
2547,0.042200049
2548,0.07618543
2549,0.06181804
2550,0.097303542
2551,NA
2552,0.031140172
2553,0.166334777
2554,NA
2555,0.055561526
2556,NA
2557,NA
2558,0.642295631
2559,NA
2560,NA
2561,0.093649549
2562,0.025741527
2563,0.029689121
2564,0.043164164
2565,0.039465178
2566,0.067523193
2567,NA
2568,NA
2569,0.024729489
2570,0.014781709
2571,0.041451239
2572,0.045422067
2573,NA
2574,0.104326391
2575,0.069687116
2576,0.032567003
2577,0.120979483
2578,0.13843962
2579,0.088232158
2580,0.078858565
2581,0.042002754
2582,0.052891536
2583,NA
2584,0.051570534
2585,0.040671637
2586,NA
2587,0.055980371
2588,0.026580008
2589,0.057774175
2590,0.06567471
2591,0.084183396
2592,0.026487254
2593,0.023416399
2594,NA
2595,0.082740202
2596,NA
2597,0.033895769
2598,0.053943032
2599,0.050734624
2600,NA
2601,0.087031059
2602,0.114922547
2603,0.035438437
2604,NA
2605,0.066651536
2606,0.06621769
2607,0.03995671
2608,0.034438703
2609,NA
2610,0.023397723
2611,0.066590099
2612,NA
2613,0.079568699
2614,0.048058251
2615,NA
2616,0.066447335
2617,0.042813924
2618,0.072184611
2619,0.028721638
2620,0.062492699
2621,0.036105342
2622,0.031162302
2623,0.059338485
2624,NA
2625,NA
2626,0.045391569
2627,NA
2628,0.036753254
2629,0.078702008
2630,0.046351742
2631,0.096962276
2632,0.128468934
2633,0.074737374
2634,0.057161813
2635,0.032776057
2636,0.110888495
2637,0.022822486
2638,0.088561048
2639,0.058392502
2640,0.081516605
2641,0.020707094
2642,0.024431325
2643,0.060466723
2644,0.028872032
2645,NA
2646,NA
2647,0.011822776
2648,NA
2649,0.047737019
2650,NA
2651,0.093874516
2652,0.034733637
2653,0.036368059
2654,0.032097629
2655,0.039436071
2656,0.042532631
2657,NA
2658,0.029264257
2659,0.05126732
2660,0.037758492
2661,0.068581475
2662,0.026058584
2663,0.083567238
2664,0.065971415
2665,NA
2666,0.079298943
2667,0.02714746
2668,NA
2669,0.093452407
2670,0.040849306
2671,0.074154177
2672,0.071561072
2673,0.027060866
2674,0.021501836
2675,0.036213932
2676,0.078383769
2677,0.032905172
2678,0.030455792
2679,0.029255972
2680,0.13387212
2681,NA
2682,0.019702041
2683,0.088267259
2684,0.063205178
2685,0.053658343
2686,0.067813805
2687,0.064127161
2688,0.095672817
2689,0.057488745
2690,0.021409818
2691,0.101797123
2692,0.060589165
2693,0.056426717
2694,0.064395221
2695,0.054023997
2696,0.032316905
2697,0.034963107
2698,0.219087537
2699,0.027701333
2700,0.038390545
2701,0.085188483
2702,0.196943275
2703,NA
2704,0.049876941
2705,0.043316978
2706,0.088525846
2707,0.071275509
2708,0.07003927
2709,0.025919321
2710,0.043009452
2711,0.041786593
2712,0.064609091
2713,NA
2714,0.0388873
2715,0.052779394
2716,NA
2717,NA
2718,0.023191761
2719,NA
2720,0.093756221
2721,0.043772416
2722,0.098301556
2723,0.070683262
2724,0.041900353
2725,0.170098016
2726,0.126694498
2727,0.034967202
2728,NA
2729,0.123093608
2730,0.055391364
2731,0.058721893
2732,0.066387286
2733,0.065118359
2734,0.049802638
2735,NA
2736,0.037922435
2737,0.038105311
2738,0.084990041
2739,0.039514864
2740,0.08740129
2741,NA
2742,NA
2743,0.0246869
2744,0.032303102
2745,NA
2746,0.095496277
2747,0.078951111
2748,0.040324857
2749,0.038101829
2750,NA
2751,0.03634786
2752,0.055428463
2753,NA
2754,0.067718542
2755,0.038881439
2756,0.045222611
2757,0.062887841
2758,0.054083753
2759,0.053594872
2760,0.09821534
2761,0.077796053
2762,0.032661059
2763,NA
2764,0.065345559
2765,NA
2766,0.027890473
2767,0.036016467
2768,0.016384007
2769,NA
2770,0.091226497
2771,0.027543569
2772,0.03967423
2773,0.055089402
2774,NA
2775,0.098747529
2776,NA
2777,NA
2778,0.0316357
2779,NA
2780,0.104947213
2781,0.031483402
2782,0.056380921
2783,0.062433238
2784,NA
2785,0.025149886
2786,0.060747663
2787,0.04410843
2788,0.014608293
2789,0.038248253
2790,0.092380641
2791,0.038148946
2792,0.1200395
2793,0.030784892
2794,NA
2795,0.043653258
2796,0.094253758
2797,NA
2798,NA
2799,0.086089286
2800,0.03937913
2801,0.043835413
2802,0.068192667
2803,NA
2804,0.036425833
2805,NA
2806,0.031717811
2807,NA
2808,0.076759361
2809,0.066167946
2810,NA
2811,0.041965268
2812,0.07629461
2813,0.060572636
2814,0.071814444
2815,NA
2816,0.056529135
2817,0.021131407
2818,NA
2819,0.063754186
2820,0.047825492
2821,0.092020144
2822,0.005488526
2823,NA
2824,0.053911771
2825,0.126601947
2826,0.071081356
2827,0.071290442
2828,NA
2829,0.094147324
2830,0.026968718
2831,0.058345678
2832,0.060170311
2833,0.086365379
2834,NA
2835,NA
2836,0.073104196
2837,NA
2838,0.100561347
2839,0.035865306
2840,0.053931498
2841,0.039299114
2842,0.057923972
2843,0.020913134
2844,0.06129379
2845,0.058790002
2846,0.092234849
2847,0.054940692
2848,0.0758037
2849,0.066384001
2850,NA
2851,0.028253601
2852,0.039636914
2853,0.115755395
2854,0.10504663
2855,0.031081454
2856,0.052683457
2857,0.250658615
2858,0.080344058
2859,0.033931295
2860,NA
2861,0.221103981
2862,0.072054945
2863,0.079536035
2864,0.050794068
2865,0.131591342
2866,0.083735246
2867,NA
2868,0.023196232
2869,NA
2870,NA
2871,NA
2872,NA
2873,0.050450468
2874,0.025549122
2875,0.056781905
2876,0.039329415
2877,NA
2878,0.048365976
2879,0.041293718
2880,NA
2881,0.024900533
2882,0.06959682
2883,NA
2884,NA
2885,NA
2886,0.078574608
2887,0.03612386
2888,0.019322859
2889,0.071861298
2890,0.071662639
2891,0.025810854
2892,0.05515288
2893,0.018105044
2894,0.063191113
2895,0.037679741
2896,0.058627315
2897,0.100212793
2898,NA
2899,NA
2900,0.130013642
2901,0.048270741
2902,0.07393181
2903,0.0424916
2904,0.062404609
2905,0.006724678
2906,0.044784211
2907,0.088662999
2908,0.085555775
2909,0.031230359
2910,0.065385442
2911,0.026300618
2912,0.031660068
2913,0.040577003
2914,0.051887907
2915,0.030842352
2916,0.06546143
2917,0.059537353
2918,NA
2919,0.040717575
2920,NA
2921,0.219691651
2922,0.074499151
2923,0.055682474
2924,0.064637823
2925,0.049331125
2926,0.046781424
2927,0.148448219
2928,0.055300231
2929,NA
2930,0.248369032
2931,0.035483481
2932,0.066695588
2933,0.148451358
2934,0.033114172
2935,0.053060504
2936,0.174971447
2937,NA
2938,0.007226118
2939,0.475097404
2940,0.029233417
2941,0.218694681
2942,0.109022679
2943,0.022075557
2944,0.102082621
2945,0.092970569
2946,0.145654326
2947,0.18756797
2948,0.03975457
2949,0.03752244
2950,0.028715259
2951,NA
2952,0.043571469
2953,0.073103038
2954,0.045606378
2955,0.081750347
2956,0.357553327
2957,0.034172315
2958,0.087262817
2959,NA
2960,0.179746145
2961,0.0745058
2962,NA
2963,0.073227054
2964,0.02849409
2965,0.081846257
2966,0.088325353
2967,0.04865827
2968,NA
2969,NA
2970,NA
2971,0.04886907
2972,0.02968351
2973,0.135502031
2974,0.111388196
2975,0.047456695
2976,0.058966749
2977,NA
2978,0.058294884
2979,0.027172313
2980,0.07780422
2981,0.050250924
2982,0.03500624
2983,0.110099594
2984,0.023883245
2985,0.072773704
2986,0.063507152
2987,0.059335123
2988,0.110284989
2989,0.052708729
2990,0.047825437
2991,0.050980411
2992,0.139879148
2993,0.089519001
2994,0.030856988
2995,0.046217042
2996,0.086486657
2997,0.074789541
2998,0.092826799
2999,0.012483128
3000,0.069607892
3001,0.033735908
3002,0.067925045
3003,NA
3004,0.064567068
3005,0.072560501
3006,0.039252088
3007,0.082124953
3008,0.030851105
3009,0.073196503
3010,0.031605705
3011,0.045144743
3012,0.08811437
3013,0.096017344
3014,0.631111124
3015,0.036990793
3016,0.082582601
3017,0.064361633
3018,0.036130688
3019,0.052394849
3020,NA
3021,0.061942227
3022,0.055203724
3023,0.087360472
3024,0.052193226
3025,NA
3026,0.193739311
3027,0.035811467
3028,0.021076396
3029,0.030118642
