id,Probability,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
382,0.062919084,0.555938038,53,0,0.451816271,3330,10,0,0,0,0
383,0.08884377,0.220222137,26,1,0.843945069,800,6,0,0,0,0
384,0.019430973,0.198454901,51,0,0.246160694,4492,7,0,1,0,2
385,0.081169189,0.570122822,30,0,0.737718568,1200,5,0,0,0,0
386,0.063897332,0.9999999,47,0,2174,NA,1,0,1,0,NA
387,0.008904459,0.054783369,63,0,0.099980004,5000,15,0,0,0,1
388,0.01047301,0.041735628,46,0,0.036921329,7041,22,0,0,0,0
389,0.04390257,0.351892829,45,0,0.563852484,3280,18,0,3,0,4
390,0.265079786,0.436410214,27,0,0.133777672,4200,5,0,0,1,0
391,0.022542029,0.510293034,59,0,0.31697841,61000,13,0,2,0,1
392,0.103678617,0.955236854,63,0,65,NA,1,0,0,0,2
393,0.007964602,0.070741157,65,0,0.146763902,2193,5,0,0,0,0
394,0.040488925,0.55986436,63,0,0.589572193,2243,6,0,1,0,0
395,0.008673661,0.093446262,80,0,0.123590725,4700,14,0,0,0,0
396,0.012340732,0.098019024,55,0,0.025917927,4166,7,0,0,0,1
397,0.023033402,0.9999999,83,0,0,9704,4,0,0,0,0
398,0.033967224,0.31309339,57,0,1.64846981,2417,8,0,1,0,0
399,0.013924442,0,42,0,0.108598726,12559,5,0,1,0,3
400,0.018185697,0,34,0,0.062897655,5500,2,0,0,0,0
401,0.060784338,0.809738087,49,0,0.196738963,6500,5,0,0,0,2
402,0.292485202,0.933834167,57,2,6696,NA,8,0,2,0,0
403,0.010148781,0.100835967,87,0,140,NA,6,0,0,0,0
404,0.00907413,0.019376663,68,0,1277,NA,12,0,1,0,NA
405,0.013374654,0.034247393,43,0,0.159026599,5300,10,0,1,0,1
406,0.011715836,0.170115934,63,0,0.208084051,6852,20,0,1,0,0
407,0.026620207,0.187409279,38,0,0.49730054,5000,7,0,1,0,2
408,0.017943357,0.273435385,48,0,0.218109655,10833,10,0,1,0,0
409,0.033426193,0.336222047,44,0,0.234941265,4000,14,0,0,0,0
410,0.010934959,0.008247756,66,0,0.943611278,5000,7,0,2,0,0
411,0.381322385,0.9999999,35,1,0.900911497,3400,6,0,2,0,0
412,0.188391287,0.536461805,45,1,0.142285905,3000,3,2,0,0,1
413,0.012829072,0,51,0,2391,NA,10,0,2,0,0
414,0.191219593,1.034893879,39,0,0.439362795,9729,10,0,1,0,3
415,0.014952859,0.286009847,65,0,3622,NA,5,0,1,0,0
416,0.021337868,0.267368644,50,0,0.420291743,23033,46,0,6,0,0
417,0.02208536,0.28369669,61,0,0.61966257,4800,14,0,1,0,0
418,0.007568996,4.29E-04,88,0,0.004481434,3123,5,0,0,0,0
419,0.275471575,0.492643999,55,2,0.827377113,7750,13,0,2,0,0
420,0.008406203,0.028752917,72,0,0.18566124,3500,21,0,1,0,0
421,0.030768974,0.498488961,39,0,0.286938021,17860,13,0,1,0,0
422,0.011553057,0.097217141,43,0,0.276211189,13333,5,0,1,0,2
423,0.013284181,0,41,0,0.00419958,10000,7,0,0,0,0
424,0.012380005,0.006654485,50,0,740,NA,7,0,1,0,4
425,0.007123089,0,69,0,0,NA,4,0,0,0,0
426,0.078265069,0.922505535,45,0,0.501614046,12700,11,0,4,0,1
427,0.06861118,0.9999999,34,0,0.357756601,6400,6,0,2,0,0
428,0.053270276,0.770867868,49,0,0.24042455,6500,8,0,0,0,0
429,0.009887582,0,71,0,0.233691577,4000,6,0,1,0,2
430,0.317913476,0.9999999,50,1,1305,NA,2,0,1,0,0
431,0.082231382,0.115814589,37,1,0.067859022,1900,4,0,0,0,0
432,0.054703651,0.212526282,43,1,0.206479352,10000,8,0,2,0,0
433,0.178224151,1.708044916,47,0,1.862758161,1500,6,0,1,0,0
434,0.067123743,0.558873832,30,0,0.214595135,3000,9,0,0,0,0
435,0.007135666,0.03839346,76,0,0.01371298,10500,11,0,0,0,0
436,0.105603561,0.496968813,39,1,0.15199392,25000,11,0,2,0,3
437,0.080580025,0.9999999,35,0,0.007617597,5250,1,0,0,0,0
438,0.013847539,0.01150123,43,0,0.418702196,4052,4,0,1,0,0
439,0.007626239,0.087452779,71,0,1959,NA,11,0,1,0,2
440,0.083635666,0.818659658,58,0,1.042791442,5000,11,0,2,0,0
441,0.055187221,0.043255885,33,1,0.009998276,5800,7,0,0,0,0
442,0.067774156,1.006955514,66,0,0.214392804,2000,3,0,0,0,0
443,0.596793086,0.982431974,59,5,0.664255618,14239,13,0,2,1,2
444,0.311546548,0.9999999,52,0,0.237812128,6727,2,4,0,1,1
445,0.008785514,0.039016915,67,0,0.499126383,1716,5,0,0,0,0
446,0.007831037,3.50E-04,73,0,681,NA,6,0,1,0,0
447,0.016711801,0.032998429,30,0,0.004461298,4482,1,0,0,0,0
448,0.02085213,0.04254138,35,0,0.486238532,9700,12,0,3,0,2
449,0.024115981,0.510087113,61,0,0.198656111,15030,6,0,1,0,1
450,0.008850401,0.039753447,66,0,0.243919633,2836,15,0,0,0,0
451,0.007392038,1.72E-04,71,0,0,30000,8,0,0,0,0
452,0.454018899,0.9999999,39,3,0.112225335,6780,5,0,0,0,0
453,0.020834244,0.212426252,36,0,2743,NA,8,0,1,0,0
454,0.007527591,0.03473748,67,0,1969,NA,10,0,2,0,0
455,0.402157712,0.987367106,56,0,0.613832059,14516,21,0,2,1,0
456,0.016368501,0.122047134,58,0,1.861569215,2000,14,0,1,0,0
457,0.092613703,0.9999999,32,0,0.566289141,1500,4,0,0,0,0
458,0.023542772,0.162218632,49,0,0.459160129,4333,9,0,2,0,1
459,0.018099641,0.267703359,49,0,0.021265054,9216,4,0,0,0,1
460,0.091227145,0.959005856,30,0,0.213268706,3300,5,0,0,0,0
461,0.006436555,0.098515058,72,0,1189,0,4,0,1,0,0
462,0.042452206,0.407186096,46,0,0.512998,6500,14,0,3,0,2
463,0.007651802,0.086672375,79,0,0.134648714,7500,15,0,0,0,0
464,0.127308685,0.911663333,37,0,0.632308212,5917,11,0,2,0,3
465,0.021874221,0.215568862,51,0,0.069114471,4166,3,0,0,0,3
466,0.007918773,0.088046633,63,0,0.157283194,9466,5,0,1,0,0
467,0.012071219,0.042970201,40,0,45,0,6,0,0,0,0
468,0.007847372,0.026599391,62,0,0.074071225,13000,9,0,1,0,1
469,0.059271192,0.849229165,60,0,0.848819169,5800,11,0,2,0,0
470,0.030650048,0.350847689,47,0,0.43258377,11250,9,0,2,0,3
471,0.012492771,0.205385796,68,0,1694,NA,11,0,1,0,0
472,0.313173183,0.9999999,64,1,0.967923863,2836,6,0,1,0,2
473,0.035846978,0.167835331,37,0,0.716118685,3740,20,0,2,0,1
474,0.008219208,0.026159198,74,0,41,NA,3,0,0,0,0
475,0.176218718,0.371644487,32,0,0.427944404,4100,13,0,0,1,2
476,0.244520789,0.924601885,43,1,0.367097806,6880,4,0,0,0,1
477,0.025346418,0.038488034,42,0,1.225011008,2270,10,0,2,0,2
478,0.024950226,0.101810554,36,0,0.816436713,5000,6,0,2,0,2
479,0.381683452,0.9999999,55,0,0.025398541,3700,1,2,0,1,0
480,0.014760575,0.293554293,63,0,0.282177432,6300,8,0,1,0,0
481,0.01078204,0.105556349,45,0,0.222071349,8100,5,0,2,0,2
482,0.0182279,0.169233231,47,0,0.228154369,5000,6,0,1,0,2
483,0.008648332,0.014083737,67,0,0.129409265,4705,7,0,1,0,0
484,0.131505172,0.508008865,49,1,0.360940809,8970,10,0,2,0,4
485,0.021987808,0,28,0,586,NA,11,0,0,0,NA
486,0.019665811,0.155959085,41,0,2599,0,5,0,1,0,0
487,0.123557595,0.9999999,24,0,602,NA,0,0,0,0,0
488,0.01116277,0.081071193,44,0,0.332041747,16000,9,0,4,0,3
489,0.019887822,0.006631879,27,0,0.186841149,2750,6,0,0,0,0
490,0.032627009,0.376297369,55,0,1663,NA,5,0,1,0,0
491,0.007358193,0.084647226,70,0,0.224233283,5966,4,0,1,0,0
492,0.111544392,0.806522776,27,0,0.514185727,8000,11,0,0,0,0
493,0.020245491,0.223677632,35,0,0.375291634,9000,7,0,1,0,0
494,0.014698333,0,42,0,0,5000,2,0,0,0,0
495,0.051435382,0.151847413,56,1,0.291383601,14866,15,0,1,0,1
496,0.010349514,0.00729301,58,0,0.470048177,11000,10,0,1,0,0
497,0.00722065,0.027560119,78,0,9,NA,3,0,0,0,NA
498,0.063454773,0.615059839,47,0,2.777496839,790,7,0,0,0,0
499,0.041669849,0.239984263,33,0,0.553889222,5000,6,0,1,0,1
500,0.027961902,0.291790743,37,0,4729,NA,6,0,2,0,0
501,0.080047787,0.9999999,36,0,2730,NA,2,0,2,0,0
502,0.474381072,1.634551495,28,0,151,NA,1,3,0,2,0
503,0.029789452,0.271030817,49,0,3.214642263,600,12,0,2,0,2
504,0.04454044,0.371401036,29,0,0.459297344,3500,8,0,1,0,2
505,0.007123089,0,81,0,0,NA,4,0,0,0,0
506,0.107439279,0.343657564,58,2,0.316710411,8000,14,0,1,0,0
507,0.007569352,0.004222228,77,0,0.002671416,1122,5,0,0,0,0
508,0.016595013,0.282711455,63,0,0.393590148,6333,11,0,1,0,0
509,0.008406203,0.015679373,73,0,0.182954261,4000,6,0,1,0,0
510,0.03026954,0.447986,58,0,1408,NA,5,0,1,0,0
511,0.033993274,0.469804026,55,0,2455,NA,7,0,1,0,0
512,0.012680817,0.013843317,39,0,0.00259948,5000,2,0,0,0,0
513,0.009718348,0.093598023,62,0,0.226219025,5003,14,0,1,0,0
514,0.021974272,0.240375962,56,0,0.678018576,1614,3,0,2,0,0
515,0.049133115,0.571987146,46,0,0.187713925,5550,9,0,0,0,1
516,0.29290777,0.752445768,55,2,0.305395683,2779,5,2,0,1,0
517,0.021660486,0.121227307,34,0,0.389911384,4400,7,0,1,0,0
518,0.050685756,0.030960339,51,1,0.255676759,8983,22,0,1,0,0
519,0.307440807,0.9999999,53,1,0.218541709,4950,3,3,1,0,2
520,0.093577528,0.032570498,48,2,0.358771298,12500,21,0,2,1,0
521,0.011966852,0.163400642,63,0,279,NA,3,0,0,0,0
522,0.033249984,0.377588854,34,0,0.117312917,4048,5,0,0,0,0
523,0.008019126,0.051477664,74,0,637,NA,11,0,1,0,0
524,0.138675595,0.857044762,62,1,0.365384615,8267,10,0,3,0,0
525,0.01556797,0,51,0,0.073110285,4034,8,0,0,0,2
526,0.026450669,0.132159324,34,0,0.524502525,3366,6,0,2,0,0
527,0.031386819,0.402664316,51,0,0.088775273,4302,5,0,0,0,0
528,0.027918689,0.397512092,52,0,0.179539773,15600,16,0,2,0,4
529,0.007384764,0.011629342,64,0,0.200303976,12500,10,0,1,0,1
530,0.009549448,0.004593166,65,0,1155,NA,11,0,1,0,0
531,0.013240493,0,50,0,1222,1,19,0,1,0,0
532,0.009028898,0.025361644,57,0,2884,NA,16,0,2,0,0
533,0.025076453,0.294370925,30,0,0.420086554,6700,10,0,1,0,1
534,0.05528638,0.013609221,73,1,0.340329835,2000,6,0,1,0,0
535,0.009014072,0.118811275,57,0,0.117432215,16153,8,0,1,0,1
536,0.076688367,0.319693442,67,1,0.494706249,4816,16,0,1,0,0
537,0.013566366,0.210858301,58,0,251,NA,3,0,0,0,1
538,0.01638411,0.025362648,29,0,0.191161768,5000,13,0,0,0,0
539,0.011654148,0.109700356,46,0,2719,NA,7,0,2,0,0
540,0.445561153,0.988892054,23,1,245,NA,6,0,0,0,1
541,0.065499987,0.671517276,37,0,0.387526779,4200,12,0,0,0,0
542,0.039689926,0.719133902,59,0,1787,NA,11,0,1,0,0
543,0.0093118,0.091788469,59,0,4050,NA,9,0,3,0,3
544,0.030664366,0.868279607,63,0,0.310741037,13750,19,0,1,0,0
545,0.023119739,0.093984336,24,0,16,NA,2,0,0,0,0
546,0.186315119,0.287522654,39,2,0.634727545,6000,19,0,1,0,2
547,0.028744361,0.441839763,42,0,0.255421274,11666,7,0,2,0,2
548,0.008375665,0.01699306,73,0,0.269474638,4415,13,0,2,0,0
549,0.008624173,9.18E-04,62,0,0.001690005,4141,5,0,0,0,0
550,0.008200799,0.00441198,58,0,0.19144132,18600,5,0,2,0,0
551,0.007562762,0.077708073,74,0,0.16712694,10500,14,0,1,0,0
552,0.00856699,0,66,0,0.171582842,10000,5,0,1,0,0
553,0.00845004,0.03284384,57,0,0.247532417,10333,25,0,2,0,0
554,0.389185202,0.933275834,48,0,0.827038942,6804,10,0,1,1,1
555,0.016307409,0.05778174,54,0,0.505247376,2000,9,0,1,0,0
556,0.007284604,0.007909158,89,0,7.74E-04,5166,2,0,0,0,0
557,0.020051124,0.16069133,37,0,2565,NA,5,0,2,0,0
558,0.02164004,0.414240261,61,0,0.136463194,10500,14,0,2,0,0
559,0.029451672,0.255829447,22,0,0.004005827,2745,2,0,0,0,0
560,0.033530017,0.674434501,63,0,0.505485087,5833,13,0,0,0,0
561,0.337192116,0.875140106,38,1,0.824559867,11416,8,0,3,0,1
562,0.049736907,0.571642103,41,0,0.315460567,8000,7,0,0,0,2
563,0.010796246,0.083189108,46,0,0.2223968,7000,6,0,1,0,3
564,0.051690648,0.677295454,49,0,0.149475738,4100,4,0,0,0,0
565,0.555251226,0.877076412,51,4,0.81300813,4550,15,0,1,0,2
566,0.007234327,0.023907646,65,0,0.309335963,9125,14,0,2,0,0
567,0.033617915,0.403427913,64,0,0.737295909,5450,9,0,3,0,0
568,0.022024387,0.431177706,65,0,0.304904717,3200,3,0,0,0,0
569,0.014013459,0.132736764,41,0,552,NA,4,0,0,0,NA
570,0.013811844,0.184182617,73,0,0.355906118,5197,6,0,1,0,0
571,0.023974344,0.141188966,37,0,0.596839219,6200,22,0,2,0,1
572,0.061487603,0.659006779,50,0,0.564160685,7940,10,0,3,0,2
573,0.011669851,0.032604458,66,0,0.641991925,5200,9,0,0,0,0
574,0.008667749,0,67,0,0.195850519,8000,5,0,1,0,0
575,0.008978697,0.002115303,62,0,0.377098661,5300,4,0,1,0,1
576,0.071086692,0.306928195,49,1,5072,NA,16,0,2,0,0
577,0.008184346,0.035763475,69,0,0.200508998,5500,9,0,0,0,1
578,0.013306999,0,45,0,0.403704026,11500,6,0,1,0,2
579,0.016939752,0.045323859,57,0,0.709835788,5906,13,0,3,0,3
580,0.105179103,0.756949537,39,0,0.755688176,2680,6,0,1,0,1
581,0.209798512,0.9999999,22,98,0,NA,0,98,0,98,0
582,0.098026019,0.9999999,26,0,0,2000,0,0,0,0,0
583,0.190455556,0.417502012,53,0,0.415656243,4700,9,0,2,1,1
584,0.012385153,0.077461503,50,0,87,NA,4,0,0,0,0
585,0.012476266,0.217125715,60,0,3118,NA,8,0,2,0,0
586,0.009989603,0.004269932,73,0,10,NA,10,0,0,0,0
587,0.016935861,0.225189112,46,0,0.406138107,11729,9,0,3,0,3
588,0.00649931,0.027906891,76,0,0.006427653,7000,4,0,0,0,0
589,0.012261989,0.141228518,62,0,0.406338427,5300,13,0,2,0,1
590,0.01146462,0.099386576,59,0,0.531929282,10350,5,0,1,0,1
591,0.009230835,0.072247682,58,0,0.361514127,9166,9,0,1,0,0
592,0.011676998,0.094884325,68,0,0.644670051,2166,13,0,2,0,0
593,0.010344403,0.098532359,46,0,0.091918883,9812,6,0,0,0,0
594,0.134334696,0.9999999,47,0,0.031665458,4136,1,0,0,0,3
595,0.008637086,6324,59,0,0.136672851,11318,4,0,1,0,1
596,0.116700962,0.9999999,23,0,65,NA,2,0,0,0,0
597,0.024674458,0.037915017,40,0,1.579545455,1583,14,0,3,0,0
598,0.017981603,0.222099822,53,0,0.213196701,4000,4,0,1,0,0
599,0.019604698,0.090761837,32,0,0.095968011,3000,8,0,0,0,0
600,0.032456856,0.433248383,44,0,2665,NA,9,0,1,0,NA
601,0.019260535,0.058720891,28,0,0.074308564,3000,3,0,0,0,0
602,0.10427602,0.996667111,36,0,0.096717468,3411,3,0,0,0,2
603,0.037889373,0.276986151,45,0,0.759673094,7830,8,0,3,0,0
604,0.007568996,0.002086775,80,0,0,3925,3,0,0,0,1
605,0.04682833,0.385384551,38,0,1.053037608,1036,4,0,1,0,0
606,0.007749219,0.066923375,74,0,2561,NA,5,0,1,0,0
607,0.017834053,0.166184038,50,0,0.203518593,2500,5,0,0,0,0
608,0.090273728,0.87678673,59,0,1.438875306,1635,8,0,1,0,3
609,0.323885579,0.268475704,51,3,1.693792384,1916,11,0,1,1,1
610,0.180469871,0.771024905,50,1,0.350720659,8741,14,0,2,0,5
611,0.008570306,0.005775151,61,0,0.281690141,5750,8,0,1,0,0
612,0.09345544,0.012361669,74,2,0.010582011,1700,7,0,0,0,0
613,0.008375665,0.007946455,69,0,0.267782427,3584,7,0,1,0,0
614,0.035158826,0.154398948,51,0,1.035995501,2666,13,0,2,0,0
615,0.099059071,0.9999999,32,0,0.014133058,2900,0,0,0,0,0
616,0.020469942,0.049761737,27,0,0.217188062,2780,7,0,0,0,0
617,0.049290418,0.745927332,46,0,0.242652507,8097,5,0,2,0,2
618,0.012438692,0.23063852,58,0,0.1968002,16000,9,0,3,0,3
619,0.008355208,0,84,0,0.188712522,1700,5,0,0,0,0
620,0.267686349,2.837806547,64,2,0.411417144,11000,8,0,2,0,2
621,0.383957398,0.9999999,40,0,0.024168236,3185,1,3,0,0,2
622,0.012243317,0.024731104,48,0,1230,NA,6,0,1,0,3
623,0.091975586,0.951598654,55,0,0.554855251,9360,27,0,2,0,0
624,0.010454147,0.12052884,59,0,0.341663692,2800,11,0,0,0,0
625,0.104459114,0.070773663,84,2,1332,NA,9,1,1,0,0
626,0.021857605,0.275536858,47,0,0.192701825,4000,3,0,0,0,2
627,0.042497067,0.663605086,62,0,0.572717024,6208,13,0,1,0,1
628,0.024177983,0.265081365,32,0,0.207063377,6200,6,0,0,0,3
629,0.074753264,0.013427579,66,2,2143,NA,12,0,1,0,0
630,0.043981286,0.097393507,59,1,2236,NA,6,0,3,1,2
631,0.020799345,0.301349325,44,0,845,NA,2,0,1,0,0
632,0.008503563,0.002197706,81,0,0.078437404,3250,6,0,0,0,1
633,0.36050612,0.9999999,46,1,0.673163418,2000,5,3,0,2,0
634,0.328346167,0.864257488,42,3,0.326148547,18000,15,0,2,0,5
635,0.008426848,0.043752272,69,0,0.218931584,5334,5,0,1,0,0
636,0.021790169,0,31,0,0.033655448,3000,10,0,0,0,0
637,0.100439619,0.258262875,40,1,0.718093969,3000,5,3,2,0,1
638,0.057153974,0.767510197,46,0,0.410051107,5869,10,0,2,0,3
639,0.093767722,0.9999999,45,0,0,4116,4,0,0,0,0
640,0.023469549,0.444712481,74,0,0.333703621,4500,13,0,0,0,0
641,0.02976717,0.276726657,34,0,0.263849384,7382,8,0,1,0,5
642,0.016744185,0.224815543,62,0,483,NA,12,0,0,0,0
643,0.010970291,0,78,0,0.748603352,3400,2,0,1,0,0
644,0.00754086,0,77,0,2.40E-04,8329,5,0,0,0,0
645,0.062903016,0.099153905,63,1,42,NA,2,0,0,0,1
646,0.007088391,0.01099945,63,0,0.006928406,865,5,0,0,0,0
647,0.13232823,0.095965505,52,3,0.189097104,13500,11,0,2,0,1
648,0.028491292,0.487814634,65,0,0.494951167,6040,14,0,1,0,0
649,0.019843443,0.352010842,73,0,0.20723589,10364,13,0,1,0,0
650,0.074425626,0.9999999,41,0,0,NA,0,0,0,0,0
651,0.019254183,0.095994811,32,0,0.205958808,5000,5,0,1,0,3
652,0.007433848,0.046057815,69,0,0.002749656,8000,10,0,0,0,0
653,0.124591105,0.493802479,28,1,0.55064194,700,9,0,0,0,0
654,0.01012375,0.014899255,62,0,863,NA,6,0,1,0,0
655,0.444066626,0.96289138,61,4,0.509008389,7270,12,0,2,0,0
656,0.024886866,0.106091621,49,0,1.013997201,5000,11,0,3,0,2
657,0.036509675,0.460788025,44,0,2977,NA,6,0,1,0,1
658,0.017622324,0.003503268,41,0,0.552093899,6900,17,0,3,0,2
659,0.055799555,0.083322224,44,1,0.249968754,8000,5,0,2,0,2
660,0.008710364,0.028544314,60,0,0.365289722,7092,15,0,3,0,0
661,0.047590225,0.450885201,49,0,0.65042216,6750,7,0,1,0,2
662,0.192836652,0,42,3,0.367098625,10108,6,2,2,0,2
663,0.007942949,0.00624375,78,0,2357,NA,7,0,1,0,0
664,0.077848779,0.057661862,57,1,0.373539868,3937,3,0,1,0,0
665,0.012216781,0.109183287,50,0,0.228628562,6000,6,0,1,0,2
666,0.010073037,0.026572577,78,0,0.440578903,3592,31,0,2,0,0
667,0.032776406,0.750260362,59,0,0.212889356,20000,6,0,2,0,0
668,0.020427979,0.207467322,60,0,0.643568841,2207,9,0,1,0,0
669,0.077859179,0.9999999,56,0,0.443389153,4000,6,0,1,0,2
670,0.073104382,0.207941876,63,2,0.313303063,10350,24,0,2,0,0
671,0.023136008,0,24,0,0.643118149,820,4,0,0,0,0
672,0.018139602,0.246594198,45,0,0.245255651,8272,8,0,2,0,1
673,0.275313247,0.224252667,48,5,0.46662153,7384,11,0,2,0,1
674,0.018454439,0.010199592,39,0,0.500545256,2750,4,0,2,0,0
675,0.118049709,0.986280549,45,0,0.744842233,3295,8,0,2,0,0
676,0.021219407,0.062886246,37,0,0.878877888,3029,6,0,2,0,0
677,0.276029991,0.944482897,61,1,2582,NA,9,2,1,0,2
678,0.019012029,0.188116791,54,0,0.460296772,9973,30,0,2,0,0
679,0.012434548,0.027882592,45,0,2196,0,11,0,2,0,2
680,0.047893299,0.819906832,58,0,10370,NA,17,0,3,0,0
681,0.019606365,0.20542621,52,0,0.306886703,3150,12,0,1,0,2
682,0.012922625,0.071202487,68,0,0.934950847,4780,7,0,1,0,0
683,0.092896365,0.800148282,41,0,0.235855487,4400,12,0,0,0,3
684,0.008406203,0.003555358,70,0,0.18566124,3500,13,0,1,0,1
685,0.457671347,0.897153598,44,4,4.025527192,900,14,1,1,0,2
686,0.01381266,0.009724695,37,0,111,NA,3,0,0,0,0
687,0.261084293,0.632279534,41,2,0.034482759,5625,4,1,0,1,2
688,0.347862255,0.922613341,34,0,3297,NA,9,0,1,1,0
689,0.020948376,0.026308992,35,0,4299,NA,6,0,3,0,0
690,0.011727739,0.073441724,45,0,0.006320977,9333,3,0,0,0,2
691,0.08039073,0.9999999,34,0,0.16950693,4400,1,0,0,0,0
692,0.006507702,0.049796097,67,0,94,0,4,0,0,0,0
693,0.271928728,1,23,1,0.566037736,900,4,0,0,0,0
694,0.012058646,0.164283572,71,0,0.00959808,5000,2,0,0,0,0
695,0.008406203,0.015856388,74,0,0.009059669,3200,9,0,0,0,0
696,0.100166455,0.683035218,42,0,0.048154933,3820,3,0,0,0,2
697,0.008349487,0.123238967,57,0,0.011065191,7500,4,0,0,0,1
698,0.087080549,0.890013748,34,0,0.039669421,5444,3,0,0,0,0
699,0.020085926,0.076867853,28,0,0.026394721,1666,2,0,0,0,0
700,0.018051097,0.006999364,39,0,0.505338078,5338,8,0,2,0,3
701,0.03202813,0.266489007,28,0,12,NA,2,0,0,0,0
702,0.007720545,0.074101568,80,0,0.009958176,5020,4,0,0,0,1
703,0.08386282,0.9999999,35,0,3831,NA,4,0,1,0,0
704,0.065946406,0.805380755,47,0,0.459220111,7000,7,0,2,0,2
705,0.013359568,0,46,0,0,4428,1,0,0,0,1
706,0.047448806,0.583270935,44,0,0.084059993,8600,3,0,0,0,4
707,0.014291821,0,29,0,0,0,1,0,0,0,0
708,0.009080146,0.046682013,61,0,0.246381372,6355,7,0,1,0,0
709,0.008375665,0.005737638,76,0,0.249935584,3880,10,0,1,0,0
710,0.034772693,0.495677056,54,0,0.390402399,4000,3,0,1,0,0
711,0.060477595,0.467479789,44,0,0.553868937,2700,8,0,2,0,0
712,0.057315192,0.325306795,56,0,0.772428515,17800,20,0,5,0,0
713,0.047838188,0.9999999,21,0,0,300,1,0,0,0,0
714,0.042178558,0.507950931,41,0,0.190702324,4000,6,0,0,0,0
715,0.016908062,0.087225384,39,0,180,NA,6,0,0,0,0
716,0.029682186,0.292743341,50,0,0.542091582,5000,7,0,2,0,1
717,0.349672431,0.9999999,41,2,0.083688206,5400,2,0,0,0,1
718,0.00823214,0.031825066,64,0,0.363629084,12487,11,0,4,0,0
719,0.059953753,0.682152429,41,0,0.136047134,5600,7,0,0,0,0
720,0.071165854,0.605473204,48,0,0.550224888,2000,7,0,0,0,2
721,0.008406203,0.004253668,69,0,0.002528445,3163,12,0,0,0,0
722,0.018187309,0.2092932,76,0,0.691047531,4333,22,0,2,0,0
723,0.007471723,0.04093976,65,0,0.196340183,6666,7,0,1,0,0
724,0.009218856,0.108613876,69,0,935,NA,7,0,1,0,0
725,0.010148781,0.092976268,68,0,81,NA,7,0,0,0,0
726,0.023705096,0.276913903,43,0,2308,NA,5,0,1,0,0
727,0.095389145,0.384934286,62,1,2118,NA,14,0,2,0,0
728,0.234542519,0.9999999,59,1,0.162226878,6681,2,3,1,0,0
729,0.035702943,0.487720982,48,0,0.174092589,4600,9,0,0,0,1
730,0.011458517,0.005385477,42,0,0.078792121,10000,8,0,0,0,0
731,0.087534654,1.043091214,60,0,0.787513116,3811,14,0,0,0,0
732,0.009753383,0,81,0,0,1800,6,0,0,0,0
733,0.007595934,0.002405561,66,0,0.012420181,14250,13,0,0,0,0
734,0.016661612,0.072855013,36,0,0.479794473,7200,12,0,3,0,0
735,0.011774701,0.048850024,57,0,0.327686754,3600,11,0,1,0,1
736,0.018730648,0.011449428,96,0,15,NA,3,0,0,0,0
737,0.014026609,0.221929257,61,0,0.343218927,3000,4,0,1,0,2
738,0.011263414,0.120429319,58,0,0.536238585,8650,10,0,2,0,1
739,0.011497589,0.066074225,46,0,2765,NA,6,0,2,0,0
740,0.365495492,0.96013289,27,0,0.147926037,2000,3,0,0,1,0
741,0.008394332,0.032232209,67,0,4686,NA,10,0,3,0,2
742,0.416464888,0.9999999,32,0,113,NA,0,0,0,1,0
743,0.050300906,0.97540246,58,0,0.049441246,5905,1,0,0,0,0
744,0.011741899,0.02619869,54,0,0.298084291,2609,3,0,1,0,2
745,0.072485661,0.868530692,51,0,0.286071566,5197,5,0,2,0,0
746,0.009269823,0.022154084,79,0,0.371116986,3025,12,0,1,0,0
747,0.010509278,0.08012852,57,0,0.119214586,2851,5,0,0,0,2
748,0.106524576,0.542161672,51,1,0.093229216,10500,11,0,0,0,0
749,0.074654137,0.9999999,34,0,0,NA,2,0,0,0,0
750,0.014490521,0.01139924,44,0,0.007132668,700,2,0,0,0,3
751,0.008646921,0.06266858,61,0,2303,NA,6,0,1,0,0
752,0.036549287,0.281131894,54,0,0.931785196,6200,10,0,3,0,1
753,0.008813244,0,64,0,0,7383,9,0,0,0,0
754,0.010909214,0.018581214,38,0,4.61E-04,13001,3,0,0,0,0
755,0.010412912,0.027237104,56,0,6420,NA,10,0,3,0,NA
756,0.137813569,0.139647929,45,2,0.381269788,6000,11,0,1,0,3
757,0.171980025,0.905403469,46,1,0.324534037,12500,14,0,2,1,0
758,0.009641258,0.005790399,61,0,0.275552228,2670,8,0,1,0,2
759,0.011322312,0.188144121,70,0,0.228223496,6979,22,0,0,0,1
760,0.0237522,0,35,0,4835,NA,7,0,1,0,0
761,0.124636657,0,43,0,0.454052007,7921,4,0,1,3,1
762,0.010180856,0.055588063,44,0,0.193567203,12000,14,0,1,0,0
763,0.023825102,0.012496876,31,0,1,NA,3,0,0,0,NA
764,0.008184346,0.02560834,68,0,0.187784039,5500,8,0,0,0,0
765,0.046892676,0.92778985,60,0,0.558950746,7166,6,0,1,0,1
766,0.092584078,0.9999999,31,0,559,NA,8,0,1,0,0
767,0.01012375,0.006109712,62,0,1522,NA,9,0,1,0,NA
